enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
10919.0,city_16,0.91,,No relevent experience,no_enrollment,Graduate,STEM,15,,,1,9,1.0
12277.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,80,0.0
11378.0,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,5,,,1,84,1.0
14742.0,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,2,50-99,,,39,0.0
19873.0,city_103,0.92,,No relevent experience,no_enrollment,Masters,Humanities,4,,,1,6,1.0
1602.0,city_16,0.91,,No relevent experience,Full time course,Graduate,STEM,8,,,1,18,1.0
3946.0,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,,2,50,0.0
22139.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,14,,,1,52,1.0
14459.0,city_101,0.5579999999999999,Male,No relevent experience,no_enrollment,High School,,4,,,never,33,0.0
4326.0,city_103,0.92,,No relevent experience,Part time course,Graduate,STEM,9,,,1,17,1.0
5837.0,city_114,0.926,,Has relevent experience,Full time course,Graduate,STEM,7,,,1,48,1.0
17829.0,city_11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,5,,,never,124,1.0
28794.0,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,6,,,never,110,1.0
14007.0,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,NGO,1,50,0.0
11827.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,,1,41,1.0
14262.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,,2,24,0.0
28627.0,city_55,0.7390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,258,0.0
22305.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,45,0.0
9189.0,city_103,0.92,,Has relevent experience,no_enrollment,Phd,STEM,>20,500-999,NGO,>4,47,0.0
17936.0,city_21,0.624,,No relevent experience,Full time course,High School,,3,,,never,72,1.0
2882.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,,>4,59,0.0
22160.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,>4,108,0.0
24038.0,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Other,2,,,1,50,0.0
23014.0,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,80,1.0
28856.0,city_21,0.624,Male,No relevent experience,Full time course,High School,,2,,,never,44,0.0
7909.0,city_75,0.939,Male,No relevent experience,no_enrollment,Primary School,,<1,,,never,22,0.0
23662.0,city_103,0.92,,Has relevent experience,,Masters,Humanities,2,50-99,Funded Startup,1,39,1.0
21677.0,city_65,0.802,Male,No relevent experience,Part time course,Graduate,STEM,10,,,2,36,0.0
30693.0,city_46,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,,1,72,0.0
25155.0,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,,4,210,1.0
21567.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,14,0.0
23603.0,city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,15,,,1,56,1.0
3031.0,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,52,1.0
20275.0,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,,,>4,114,1.0
17525.0,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,NGO,>4,80,0.0
7279.0,city_116,0.743,Male,Has relevent experience,Part time course,Graduate,STEM,15,,,>4,29,1.0
10908.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,,5,50-99,Funded Startup,1,18,0.0
7838.0,city_71,0.884,Male,Has relevent experience,Full time course,Graduate,STEM,4,<10,,1,166,0.0
18176.0,city_13,0.8270000000000001,,No relevent experience,no_enrollment,Masters,Humanities,<1,500-999,,never,25,0.0
23311.0,city_10,0.895,,Has relevent experience,Full time course,Graduate,STEM,20,10/49,NGO,>4,48,0.0
10519.0,city_138,0.836,,No relevent experience,no_enrollment,Masters,Other,<1,500-999,Pvt Ltd,2,36,0.0
13727.0,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,1,172,0.0
13386.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,51,1.0
29997.0,city_89,0.925,Female,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,NGO,4,78,0.0
14903.0,city_24,0.698,Male,Has relevent experience,no_enrollment,High School,,18,50-99,Pvt Ltd,2,48,0.0
7682.0,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,NGO,1,64,0.0
6369.0,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,54,1.0
9326.0,city_105,0.794,Male,Has relevent experience,Part time course,Graduate,STEM,9,50-99,,1,100,0.0
30499.0,city_61,0.913,Male,Has relevent experience,Part time course,Graduate,STEM,>20,,,>4,39,0.0
18221.0,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,20,10000+,Pvt Ltd,2,34,0.0
9610.0,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,22,0.0
8924.0,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,246,0.0
27078.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,4,30,0.0
15988.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,40,0.0
17014.0,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,12,0.0
8101.0,city_102,0.804,Male,No relevent experience,no_enrollment,High School,,4,1000-4999,,1,72,0.0
31090.0,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,,1,78,0.0
6557.0,city_10,0.895,Male,Has relevent experience,no_enrollment,High School,,18,<10,Pvt Ltd,1,96,0.0
15259.0,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,<10,NGO,3,53,0.0
30647.0,city_61,0.913,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,1,70,0.0
21534.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,46,0.0
24971.0,city_75,0.939,Male,No relevent experience,no_enrollment,High School,,6,10/49,Pvt Ltd,1,72,0.0
14092.0,city_90,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,2,5,1.0
13124.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,1,30,0.0
27448.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,58,0.0
13966.0,city_103,0.92,Male,Has relevent experience,no_enrollment,High School,,16,5000-9999,Pvt Ltd,1,11,0.0
13098.0,city_14,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,148,0.0
2997.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,27,0.0
30104.0,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,2,20,0.0
9545.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,4,28,1.0
29726.0,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,65,0.0
29599.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,>4,15,0.0
25125.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Funded Startup,2,57,0.0
22662.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,1,102,1.0
6248.0,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,>4,16,0.0
25846.0,city_138,0.836,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,42,1.0
18198.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,76,0.0
8605.0,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,,88,1.0
2680.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,84,1.0
7943.0,city_73,0.754,,No relevent experience,Part time course,Graduate,STEM,2,<10,Pvt Ltd,1,66,0.0
13166.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,2,195,0.0
22839.0,city_162,0.767,Male,No relevent experience,no_enrollment,Primary School,,<1,,Pvt Ltd,never,13,0.0
22167.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,2,19,0.0
28195.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,28,0.0
6957.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,10,0.0
28250.0,city_54,0.856,Male,Has relevent experience,no_enrollment,High School,,16,10000+,Pvt Ltd,1,20,0.0
18667.0,city_150,0.698,Male,Has relevent experience,no_enrollment,High School,,9,<10,Pvt Ltd,1,11,0.0
26818.0,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,6,5000-9999,Pvt Ltd,1,36,1.0
24668.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,44,0.0
26099.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,53,0.0
29783.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,<10,Pvt Ltd,2,83,0.0
3612.0,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,9,0.0
28426.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,60,0.0
6828.0,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,6,50-99,Pvt Ltd,1,98,0.0
24182.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,never,120,0.0
28558.0,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,1,22,0.0
20985.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,12,<10,Early Stage Startup,2,25,0.0
26436.0,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,4,39,1.0
3613.0,city_61,0.913,,Has relevent experience,Full time course,Graduate,STEM,12,50-99,Pvt Ltd,>4,39,0.0
10973.0,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Early Stage Startup,1,21,0.0
33095.0,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,>4,162,0.0
22020.0,city_36,0.893,Male,Has relevent experience,no_enrollment,High School,,13,5000-9999,Pvt Ltd,2,43,1.0
18813.0,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Funded Startup,2,47,0.0
10269.0,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,4,15,0.0
24112.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,22,0.0
5219.0,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Funded Startup,1,180,0.0
18647.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,3,232,0.0
32124.0,city_104,0.924,Male,Has relevent experience,Part time course,High School,,11,<10,Pvt Ltd,2,57,0.0
32625.0,city_152,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,>4,83,0.0
29877.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,>4,114,0.0
30456.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,>4,140,0.0
28162.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,4,122,1.0
3729.0,city_75,0.939,Male,No relevent experience,Full time course,High School,,5,1000-4999,Pvt Ltd,1,55,0.0
15496.0,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,2,50-99,Public Sector,1,24,0.0
4725.0,city_105,0.794,Other,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Funded Startup,1,82,0.0
30398.0,city_36,0.893,Male,Has relevent experience,Part time course,High School,,15,10000+,Pvt Ltd,4,12,0.0
27172.0,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,4,10,0.0
22682.0,city_54,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,47,0.0
4986.0,city_72,0.795,Male,Has relevent experience,Part time course,Primary School,,7,5000-9999,Pvt Ltd,2,12,0.0
23984.0,city_104,0.924,Male,No relevent experience,no_enrollment,Phd,STEM,17,10000+,Public Sector,2,70,0.0
5584.0,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,34,0.0
30491.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10/49,Pvt Ltd,2,41,0.0
27919.0,city_23,0.899,,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,162,0.0
20799.0,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,3,1000-4999,NGO,2,105,1.0
1366.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,30,0.0
13486.0,city_128,0.527,Male,Has relevent experience,Full time course,Graduate,STEM,10,500-999,Pvt Ltd,4,42,1.0
3915.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,29,0.0
17411.0,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,Other,5,10000+,Pvt Ltd,1,24,0.0
4930.0,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,>20,100-500,Public Sector,3,150,0.0
1876.0,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,10/49,Funded Startup,1,25,1.0
25917.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Funded Startup,2,2,0.0
24163.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,2,48,1.0
12674.0,city_106,0.698,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,42,0.0
10070.0,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,3,141,0.0
21042.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,1,52,0.0
19377.0,city_165,0.903,Female,No relevent experience,Full time course,Graduate,STEM,1,100-500,NGO,1,37,0.0
6449.0,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,107,0.0
1756.0,city_45,0.89,,Has relevent experience,Part time course,Masters,STEM,8,10/49,Early Stage Startup,1,94,0.0
11689.0,city_24,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,>4,156,0.0
19918.0,city_97,0.925,Male,No relevent experience,Full time course,Graduate,Humanities,1,10000+,NGO,1,11,0.0
24352.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Funded Startup,1,23,0.0
32429.0,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,28,1.0
15976.0,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,1,35,1.0
26847.0,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,1,55,0.0
12410.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,never,47,1.0
4528.0,city_24,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,20,1000-4999,Pvt Ltd,2,7,0.0
11443.0,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,2,80,0.0
25954.0,city_75,0.939,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,302,0.0
19268.0,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,<1,10/49,Pvt Ltd,1,111,1.0
14610.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,135,0.0
3698.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,10/49,Pvt Ltd,1,14,0.0
26286.0,city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,19,<10,Early Stage Startup,2,89,0.0
23817.0,city_102,0.804,Other,No relevent experience,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,1,97,0.0
30355.0,city_21,0.624,Female,Has relevent experience,Full time course,Graduate,STEM,1,100-500,Pvt Ltd,1,250,0.0
21138.0,city_57,0.866,,No relevent experience,no_enrollment,High School,,<1,,,never,12,0.0
19855.0,city_61,0.913,Male,Has relevent experience,Part time course,,,5,50-99,Pvt Ltd,2,133,0.0
23571.0,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,never,25,0.0
17187.0,city_114,0.926,,No relevent experience,Full time course,Graduate,STEM,2,,,1,27,0.0
6175.0,city_21,0.624,Male,No relevent experience,no_enrollment,High School,,1,,,never,47,1.0
13939.0,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,,,1,4,1.0
5297.0,city_136,0.897,Male,No relevent experience,Full time course,High School,,4,,,never,22,0.0
24742.0,city_46,0.762,Male,Has relevent experience,Full time course,Graduate,STEM,9,,,1,58,0.0
8385.0,city_142,0.727,Male,No relevent experience,Full time course,High School,,5,,,never,67,0.0
1260.0,city_104,0.924,Male,Has relevent experience,Part time course,Graduate,STEM,9,,,4,10,1.0
6193.0,city_104,0.924,Male,No relevent experience,Full time course,Graduate,Other,4,,,1,90,0.0
30565.0,city_21,0.624,Other,No relevent experience,no_enrollment,Graduate,,3,,,never,49,1.0
25838.0,city_100,0.887,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,38,0.0
28442.0,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,8,1.0
31122.0,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,Humanities,4,,,2,10,1.0
6705.0,city_64,0.6659999999999999,Male,No relevent experience,Full time course,High School,,2,,,never,62,1.0
1760.0,city_16,0.91,Male,Has relevent experience,Full time course,Masters,STEM,10,10000+,Pvt Ltd,2,90,0.0
9079.0,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,18,0.0
28447.0,city_158,0.7659999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,8,,,never,5,1.0
13404.0,city_104,0.924,,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,4,45,0.0
1933.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,1,97,0.0
15022.0,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,6,0.0
14197.0,city_114,0.926,,Has relevent experience,no_enrollment,High School,,>20,50-99,Pvt Ltd,2,67,0.0
6856.0,city_103,0.92,Other,Has relevent experience,Full time course,High School,,3,5000-9999,,1,210,0.0
18694.0,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,8,<10,Funded Startup,1,17,0.0
5330.0,city_103,0.92,,No relevent experience,no_enrollment,Phd,STEM,>20,,Public Sector,>4,103,0.0
9279.0,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,4,,,never,97,1.0
11102.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,1,9,0.0
20278.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,116,0.0
10719.0,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,40,0.0
14036.0,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Funded Startup,1,322,0.0
13468.0,city_136,0.897,,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,>4,28,0.0
26228.0,city_103,0.92,Female,No relevent experience,Full time course,Graduate,Humanities,5,,,1,56,1.0
9673.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Arts,11,50-99,Early Stage Startup,1,14,1.0
23366.0,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,3,,Pvt Ltd,1,43,0.0
3142.0,city_160,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,>4,31,0.0
4454.0,city_100,0.887,,No relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,2,23,0.0
24917.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,1,278,1.0
21561.0,city_103,0.92,,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Public Sector,4,80,1.0
17358.0,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,8,10/49,Early Stage Startup,2,11,0.0
6901.0,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,300,0.0
5489.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,1,31,0.0
1957.0,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,1,14,0.0
27607.0,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,1,11,0.0
19456.0,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,3,14,1.0
10676.0,city_21,0.624,,Has relevent experience,Part time course,Graduate,STEM,4,500-999,Pvt Ltd,1,23,1.0
8043.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,12,0.0
29452.0,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,4,20,0.0
27617.0,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,STEM,3,5000-9999,Pvt Ltd,>4,258,1.0
16297.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Pvt Ltd,1,13,0.0
24877.0,city_114,0.926,Male,No relevent experience,Full time course,High School,,>20,1000-4999,Pvt Ltd,1,34,0.0
27139.0,city_114,0.926,Male,No relevent experience,Part time course,Masters,STEM,3,500-999,Public Sector,1,56,0.0
8910.0,city_75,0.939,Other,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,1,24,0.0
15190.0,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,10,10000+,Public Sector,>4,28,1.0
19339.0,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Humanities,8,10/49,Funded Startup,1,22,0.0
6473.0,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,1,50,0.0
14405.0,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,184,1.0
31.0,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,1000-4999,Pvt Ltd,>4,50,0.0
26287.0,city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,5,50-99,Public Sector,1,98,0.0
20443.0,city_103,0.92,,Has relevent experience,no_enrollment,Masters,Business Degree,6,100-500,Funded Startup,1,20,0.0
24323.0,city_23,0.899,Female,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Public Sector,1,87,0.0
19649.0,city_16,0.91,Male,No relevent experience,no_enrollment,,,4,,,never,56,0.0
19209.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,67,0.0
10754.0,city_75,0.939,,No relevent experience,Full time course,Graduate,STEM,<1,10/49,Public Sector,1,10,0.0
13264.0,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Public Sector,>4,65,0.0
4901.0,city_134,0.698,Male,No relevent experience,Full time course,Graduate,STEM,4,10/49,Early Stage Startup,1,40,1.0
1120.0,city_67,0.855,Male,Has relevent experience,,Masters,STEM,19,,,>4,108,0.0
32832.0,city_20,0.7959999999999999,Male,No relevent experience,Full time course,High School,,2,50-99,Public Sector,1,54,0.0
