ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
18651.0,80000.0,2,3,1,28,2,2,0,0,0,4,94201.0,99961.0,47055.0,38068.0,47050.0,23053.0,0.0,3500.0,1800.0,1800.0,1900.0,1900.0,1
11320.0,80000.0,2,2,2,36,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,150.0,1117.0,6015.0,2142.0,1867.0,1470.0,0.0,0
14123.0,60000.0,2,2,1,27,0,0,0,0,0,0,4630.0,0.0,0.0,0.0,0.0,0.0,1800.0,1500.0,1500.0,1200.0,1200.0,1500.0,0
21877.0,50000.0,2,2,2,24,-2,-2,-2,-2,-2,-2,0.0,0.0,2950.0,2856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20716.0,80000.0,1,2,1,45,0,0,0,0,0,0,35904.0,0.0,0.0,0.0,0.0,0.0,2162.0,2231.0,1687.0,1850.0,1093.0,2156.0,0
8346.0,500000.0,2,2,2,42,-1,-1,-1,-1,-1,-1,5075.0,486.0,1924.0,16336.0,12915.0,12167.0,1493.0,2562.0,6849.0,0.0,189.0,531.0,0
17600.0,50000.0,2,3,2,40,3,3,3,2,0,0,50435.0,51175.0,50767.0,48976.0,48405.0,47487.0,3621.0,2332.0,0.0,642.0,683.0,680.0,1
9317.0,20000.0,1,2,2,24,1,2,2,2,2,2,136265.0,138099.0,130667.0,124531.0,123462.0,127022.0,1400.0,2000.0,0.0,2275.0,1901.0,0.0,1
18752.0,140000.0,2,1,2,26,0,0,0,0,0,0,84193.0,90806.0,81609.0,82246.0,76663.0,81049.0,5000.0,7545.0,3000.0,3000.0,6000.0,2500.0,0
15888.0,50000.0,2,3,2,27,1,-2,-2,-1,-1,0,63641.0,57894.0,45174.0,49040.0,50601.0,53873.0,0.0,0.0,6814.0,7110.0,1000.0,1500.0,0
24192.0,150000.0,1,2,2,25,0,0,0,0,0,0,105192.0,106322.0,63768.0,60456.0,92101.0,70241.0,1767.0,21000.0,122.0,0.0,0.0,0.0,0
4574.0,50000.0,2,3,2,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2338.0,2451.0,1407.0,2005.0,2000.0,500.0,0
5610.0,90000.0,2,1,2,23,2,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,665.0,4500.0,0.0,1827.0,1550.0,1500.0,3000.0,1
1983.0,80000.0,1,2,2,33,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,5300.0,0.0,1500.0,1100.0,1000.0,1
7380.0,50000.0,1,1,1,44,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1845.0,2209.0,1180.0,500.0,500.0,600.0,1
24332.0,50000.0,1,2,1,53,0,0,0,0,0,0,1895.0,4291.0,2666.0,2698.0,2519.0,3235.0,1485.0,1990.0,1300.0,652.0,1000.0,500.0,0
5887.0,60000.0,1,3,1,54,0,0,0,0,0,0,390.0,4248.0,3957.0,-325.0,-688.0,-488.0,2502.0,2426.0,1800.0,1000.0,5500.0,1100.0,1
1467.0,50000.0,2,2,2,26,1,2,0,0,-2,-2,17464.0,11112.0,14123.0,14875.0,19815.0,12855.0,0.0,10000.0,0.0,0.0,0.0,0.0,0
13008.0,90000.0,1,1,2,41,1,-1,2,-1,2,-1,9589.0,12939.0,13903.0,16234.0,9151.0,7026.0,4366.0,0.0,2000.0,0.0,1817.0,1000.0,0
21652.0,30000.0,1,3,1,36,0,0,0,0,0,0,82715.0,80205.0,64647.0,21830.0,35484.0,35085.0,1029.0,1435.0,1142.0,600.0,0.0,0.0,0
1265.0,240000.0,1,3,1,48,2,2,0,0,0,0,157952.0,87390.0,84186.0,72564.0,70266.0,62498.0,0.0,1300.0,700.0,610.0,1000.0,800.0,1
4972.0,260000.0,2,2,2,26,-1,-1,0,0,0,-1,50335.0,50565.0,47646.0,45046.0,44112.0,35425.0,6045.0,2476.0,1937.0,0.0,15206.0,0.0,0
18648.0,120000.0,2,2,1,34,0,0,0,0,0,0,88185.0,91884.0,94404.0,89140.0,96408.0,97163.0,2627.0,2491.0,3800.0,1337.0,1610.0,9000.0,0
27416.0,30000.0,2,2,2,27,0,0,0,0,0,0,10007.0,61745.0,43774.0,23111.0,25047.0,27233.0,1521.0,1602.0,1291.0,691.0,1500.0,500.0,0
26332.0,50000.0,1,2,2,26,0,0,0,0,0,0,138443.0,141863.0,249609.0,184407.0,166081.0,176048.0,2063.0,1233.0,1442.0,580.0,742.0,1510.0,0
18386.0,190000.0,2,3,2,39,0,0,0,0,0,0,100217.0,98482.0,96129.0,94107.0,95090.0,54198.0,6000.0,4000.0,5000.0,9323.0,8000.0,7500.0,0
420.0,160000.0,1,3,1,32,2,2,2,2,-2,-1,48002.0,48099.0,47525.0,47175.0,47980.0,48073.0,0.0,0.0,0.0,0.0,200.0,0.0,1
2536.0,30000.0,1,3,1,53,0,0,-2,-2,-2,-2,100843.0,39902.0,39914.0,40779.0,21489.0,23081.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3577.0,140000.0,2,3,1,45,-1,-1,-1,-1,-1,-1,6647.0,6281.0,6921.0,7360.0,6620.0,9885.0,1623.0,1746.0,1146.0,877.0,1280.0,151.0,0
7171.0,50000.0,2,3,1,49,-1,-1,-1,-1,-2,-1,38562.0,37397.0,33984.0,7613.0,4347.0,-6.0,1800.0,4630.0,0.0,0.0,245.0,0.0,0
25242.0,20000.0,2,1,2,23,-1,-1,2,2,-2,-2,5853.0,5811.0,2460.0,2977.0,2439.0,2705.0,2279.0,0.0,0.0,0.0,0.0,1170.0,0
11135.0,140000.0,2,3,2,26,-1,-1,-1,-1,-1,-1,20310.0,11597.0,2412.0,3270.0,2404.0,2650.0,326.0,326.0,326.0,326.0,326.0,326.0,0
366.0,420000.0,2,2,2,23,0,0,0,0,0,0,9423.0,18929.0,26544.0,6375.0,652.0,8301.0,384.0,13011.0,14000.0,400.0,1139.0,4000.0,0
15008.0,200000.0,2,1,2,28,0,0,0,0,0,0,34200.0,0.0,-3.0,-3.0,-3.0,-3.0,4844.0,6000.0,6000.0,3652.0,5660.0,6000.0,0
3020.0,130000.0,2,2,1,45,0,0,0,0,0,0,550.0,430.0,430.0,0.0,0.0,0.0,6000.0,3430.0,1775.0,2573.0,4160.0,1139.0,0
12295.0,130000.0,2,1,2,37,0,0,0,0,0,0,6444.0,4930.0,4440.0,2308.0,28491.0,59999.0,2900.0,3570.0,3751.0,3822.0,3009.0,3635.0,0
12075.0,50000.0,2,2,1,53,0,0,0,0,0,0,175375.0,104889.0,82849.0,0.0,2986.0,854.0,1500.0,2000.0,1120.0,1300.0,500.0,1500.0,0
3358.0,290000.0,1,1,1,58,0,0,0,0,0,0,24155.0,28452.0,22351.0,26545.0,27932.0,11568.0,4000.0,4400.0,5000.0,5000.0,5000.0,3916.0,0
12381.0,80000.0,2,2,2,24,-1,-1,-1,-1,-1,-1,47198.0,47889.0,47795.0,48129.0,45079.0,37279.0,9400.0,9767.0,771.0,243.0,199.0,0.0,0
13715.0,20000.0,2,1,2,27,-1,-1,-1,-2,-2,-2,30551.0,279156.0,305251.0,262168.0,291480.0,279290.0,500.0,0.0,0.0,0.0,0.0,0.0,0
16632.0,50000.0,1,1,2,34,0,0,0,0,0,0,151686.0,166051.0,131687.0,121597.0,121185.0,37622.0,6367.0,2620.0,2200.0,2130.0,2008.0,3000.0,0
19533.0,150000.0,1,1,1,37,0,0,0,0,0,0,25993.0,28248.0,29774.0,30177.0,31218.0,43730.0,2000.0,2000.0,1500.0,1000.0,1500.0,1500.0,0
21700.0,30000.0,2,3,1,25,0,0,0,0,0,0,166984.0,140372.0,132808.0,192113.0,200983.0,23160.0,974.0,2100.0,1900.0,1596.0,584.0,4100.0,0
26092.0,360000.0,2,1,2,31,-2,-2,-1,2,2,-2,100242.0,100317.0,100000.0,0.0,0.0,0.0,0.0,770.0,0.0,694.0,0.0,0.0,0
92.0,360000.0,2,1,2,36,-1,-1,-1,-1,-1,-1,190233.0,212720.0,205887.0,168582.0,177058.0,180144.0,1890.0,0.0,780.0,0.0,429.0,1000.0,0
7868.0,120000.0,1,2,2,28,0,0,0,0,0,0,283899.0,297909.0,354032.0,322.0,133703.0,125897.0,5000.0,8000.0,3000.0,2500.0,2000.0,2000.0,0
2891.0,30000.0,2,2,2,23,-1,-1,-1,-1,-2,-2,17503.0,16882.0,24872.0,23805.0,17422.0,8415.0,0.0,780.0,0.0,0.0,0.0,0.0,0
14530.0,60000.0,2,2,2,23,-1,0,0,0,0,0,2201.0,20197.0,15972.0,11900.0,9687.0,10400.0,2000.0,2000.0,2000.0,500.0,1600.0,2500.0,0
8429.0,70000.0,2,2,1,33,0,0,0,0,0,0,19436.0,19660.0,43720.0,41599.0,42456.0,44052.0,2000.0,5000.0,1664.0,3000.0,3000.0,5000.0,0
11511.0,200000.0,1,2,2,45,0,0,0,0,0,0,647.0,490.0,0.0,226.0,0.0,6819.0,4300.0,9046.0,3905.0,5000.0,5000.0,6000.0,0
16290.0,80000.0,2,2,1,52,-2,-2,-2,-2,-2,-2,1365.0,0.0,19762.0,48856.0,45983.0,49256.0,330.0,390.0,390.0,390.0,390.0,390.0,1
10115.0,150000.0,2,3,1,41,-1,-1,-1,-1,-1,-1,-622.0,-100.0,0.0,0.0,0.0,0.0,776.0,4237.0,664.0,1295.0,702.0,8777.0,0
24601.0,140000.0,1,2,2,32,0,0,0,0,0,0,5713.0,7353.0,6870.0,13152.0,16233.0,19788.0,1400.0,1300.0,1068.0,1000.0,820.0,2603.0,0
3943.0,470000.0,2,5,1,39,0,0,0,-1,-1,-1,180576.0,18356.0,26454.0,19234.0,16923.0,24901.0,6500.0,17000.0,3918.0,3963.0,8270.0,6000.0,0
1212.0,210000.0,1,2,1,57,1,-2,-2,-1,-1,-1,6369.0,0.0,0.0,0.0,0.0,0.0,0.0,1195.0,268.0,0.0,56.0,0.0,0
15745.0,60000.0,2,2,1,34,1,2,2,2,2,2,1784.0,325.0,316.0,316.0,316.0,316.0,0.0,3000.0,1000.0,1000.0,1000.0,2000.0,0
1435.0,50000.0,1,2,2,22,1,4,4,3,2,2,264.0,264.0,264.0,264.0,264.0,264.0,3000.0,0.0,0.0,3000.0,2000.0,1400.0,1
12431.0,130000.0,2,2,2,25,0,0,0,0,0,0,109.0,196.0,189.0,148.0,223.0,399.0,7000.0,5000.0,2000.0,5000.0,7000.0,5000.0,0
21702.0,20000.0,2,2,2,22,0,0,0,2,0,0,1451.0,1206.0,988.0,2561.0,1823.0,1193.0,1166.0,4535.0,0.0,600.0,700.0,500.0,0
928.0,80000.0,2,2,2,29,0,0,0,0,0,0,326.0,326.0,326.0,326.0,326.0,326.0,4000.0,2200.0,3567.0,2000.0,3000.0,3000.0,0
2428.0,250000.0,2,1,1,45,-2,-2,-2,-2,-1,0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,0.0,177.0,0.0,2387.0,1220.0,250.0,0
2204.0,20000.0,2,2,2,26,2,2,2,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1100.0,0.0,1791.0,0.0,0.0,1
23712.0,200000.0,2,1,2,30,0,0,0,0,0,0,11178.0,1208.0,8625.0,7533.0,7811.0,7160.0,1109.0,1880.0,2671.0,5040.0,4016.0,2654.0,0
4934.0,230000.0,2,2,1,26,-2,-2,-2,-2,-2,-2,16947.0,22038.0,19687.0,10162.0,7992.0,6275.0,1659.0,850.0,1833.0,628.0,491.0,980.0,0
2205.0,80000.0,1,3,1,38,0,0,0,0,0,0,46156.0,47344.0,19208.0,18300.0,19400.0,0.0,2854.0,19599.0,3010.0,2500.0,1000.0,0.0,0
3500.0,80000.0,2,1,2,32,2,2,2,2,2,2,8650.0,3900.0,1264.0,11762.0,13092.0,11673.0,2000.0,2000.0,4000.0,0.0,5000.0,2000.0,1
5255.0,500000.0,1,1,1,39,0,0,0,0,0,0,240220.0,0.0,0.0,5799.0,6313.0,4009.0,801.0,7774.0,10225.0,9014.0,6843.0,31032.0,0
8726.0,100000.0,2,2,1,40,-2,-1,-1,2,0,-1,55578.0,57212.0,55220.0,38846.0,28943.0,28810.0,11261.0,747.0,189.0,0.0,9279.0,0.0,0
29455.0,20000.0,1,1,2,28,0,0,0,2,0,0,99952.0,87607.0,77387.0,77743.0,77792.0,78614.0,2200.0,5500.0,0.0,600.0,670.0,2000.0,0
13379.0,100000.0,2,2,2,32,0,0,0,0,0,-1,73183.0,75423.0,48174.0,48524.0,47942.0,77199.0,2000.0,5045.0,2473.0,0.0,2000.0,0.0,0
3669.0,30000.0,2,2,1,24,0,-1,-1,-1,-1,-1,48032.0,52076.0,29485.0,5741.0,14793.0,12542.0,2400.0,0.0,390.0,780.0,0.0,0.0,1
7136.0,50000.0,1,2,1,38,0,0,0,0,0,0,47869.0,49106.0,50592.0,37942.0,17164.0,15536.0,2000.0,3000.0,3000.0,1000.0,5000.0,5000.0,0
28592.0,420000.0,2,1,2,36,-1,-1,-1,-1,0,0,0.0,0.0,0.0,1671.0,1619.0,4374.0,1620.0,46075.0,820.0,0.0,0.0,500.0,0
22280.0,80000.0,2,2,2,26,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,3000.0,3000.0,2500.0,2500.0,2500.0,1
15831.0,20000.0,2,3,3,32,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1251.0,1000.0,800.0,812.0,1200.0,0
13888.0,120000.0,1,2,2,35,0,0,0,0,2,-1,0.0,299.0,0.0,0.0,0.0,0.0,2679.0,7502.0,11018.0,0.0,32192.0,501468.0,0
452.0,70000.0,2,2,2,23,0,0,0,0,0,0,0.0,0.0,0.0,709.0,508.0,0.0,1500.0,1500.0,2000.0,2000.0,3000.0,2300.0,0
27570.0,430000.0,2,3,1,49,0,0,-1,-1,0,-1,4527.0,15688.0,2626.0,22699.0,24304.0,7208.0,58151.0,17911.0,8501.0,6600.0,907.0,0.0,0
4001.0,230000.0,1,1,2,32,-2,-2,-2,-2,-2,-2,11043.0,3463.0,4810.0,2855.0,2378.0,3815.0,326.0,195.0,0.0,888.0,0.0,0.0,0
23665.0,130000.0,2,2,1,45,0,0,0,0,0,0,12294.0,4503.0,9828.0,22166.0,16260.0,13798.0,5000.0,3000.0,3000.0,3000.0,3000.0,2000.0,0
29030.0,30000.0,2,2,2,27,2,-1,-1,-1,-1,-1,22066.0,22047.0,7962.0,2312.0,0.0,98.0,418.0,958.0,1834.0,354.0,902.0,0.0,0
2121.0,90000.0,2,1,2,27,-1,-1,-1,-1,-1,-1,22932.0,12772.0,18333.0,16988.0,18684.0,19447.0,8380.0,4786.0,1326.0,1500.0,1400.0,1400.0,0
18226.0,200000.0,2,2,2,30,0,0,0,0,0,0,326.0,326.0,326.0,326.0,326.0,326.0,6000.0,5300.0,4503.0,5500.0,5000.0,6000.0,0
14898.0,110000.0,2,1,2,30,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,3759.0,2908.0,2500.0,2000.0,2000.0,0
5600.0,30000.0,2,3,2,22,-1,-1,2,-1,-1,-2,4632.0,3462.0,8480.0,7106.0,8008.0,5705.0,1575.0,0.0,730.0,0.0,0.0,0.0,0
4331.0,230000.0,1,1,1,45,-1,-1,-1,-1,-1,0,47552.0,50348.0,52774.0,55079.0,56845.0,5567.0,5677.0,8430.0,5000.0,5000.0,0.0,4572.0,0
20592.0,30000.0,1,2,2,24,0,0,2,0,0,0,156696.0,168027.0,137808.0,127912.0,125196.0,131091.0,1500.0,1000.0,200.0,200.0,500.0,1000.0,0
7131.0,400000.0,2,1,2,31,0,0,0,0,0,0,68767.0,67316.0,39594.0,38038.0,27561.0,33036.0,5000.0,5000.0,10000.0,3512.0,1500.0,10000.0,0
19324.0,290000.0,2,3,2,39,-2,-2,-2,-2,-2,-2,128155.0,121904.0,100960.0,96685.0,101882.0,36737.0,316.0,1013.0,582.0,641.0,0.0,3000.0,0
27254.0,230000.0,1,3,1,45,0,0,-1,0,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,6000.0,5000.0,8001.0,5000.0,5000.0,0
23220.0,60000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,8432.0,1449.0,0.0,1337.0,1440.0,0.0,0
8085.0,180000.0,2,1,2,31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5397.0,3111.0,3403.0,3404.0,1088.0,1521.0,0
18722.0,170000.0,2,2,2,29,1,2,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4500.0,1000.0,1000.0,1000.0,2000.0,0
2252.0,80000.0,1,1,2,28,0,0,0,0,0,0,12753.0,9371.0,7964.0,3051.0,2599.0,1327.0,3000.0,3000.0,2000.0,2000.0,2000.0,2500.0,0
1278.0,360000.0,2,1,2,29,0,0,0,0,0,0,7740.0,8540.0,18246.0,42517.0,1261.0,1099.0,3000.0,3000.0,1000.0,5000.0,4000.0,4000.0,0
2197.0,350000.0,2,1,2,34,0,0,0,0,0,0,10492.0,17140.0,17205.0,9517.0,1795.0,363.0,13311.0,18541.0,7202.0,24040.0,2981.0,7011.0,0
22119.0,230000.0,2,3,2,36,0,0,-1,0,0,0,0.0,0.0,28812.0,18530.0,19019.0,19860.0,5.0,6500.0,2001.0,2000.0,2000.0,2000.0,0
19182.0,300000.0,2,2,1,35,0,0,0,0,0,0,42405.0,57861.0,53090.0,56331.0,60809.0,57808.0,5000.0,4000.0,3000.0,3000.0,3000.0,3000.0,0
16961.0,50000.0,1,3,1,43,0,0,0,0,0,0,10016.0,9692.0,71158.0,49687.0,30013.0,10320.0,1600.0,1300.0,750.0,355.0,500.0,600.0,0
27418.0,350000.0,2,1,2,36,-2,-1,-1,-2,-2,-2,44839.0,41535.0,40073.0,40659.0,39951.0,44278.0,6900.0,0.0,0.0,0.0,0.0,0.0,0
741.0,50000.0,2,2,1,37,0,0,0,-1,-1,-1,46775.0,47782.0,50790.0,42203.0,14425.0,15043.0,2000.0,1200.0,964.0,5080.0,849.0,7058.0,0
21427.0,210000.0,2,1,1,37,0,0,0,0,0,0,10114.0,14293.0,12519.0,28960.0,30024.0,27509.0,10000.0,4000.0,6000.0,5000.0,4000.0,3000.0,0
28014.0,430000.0,2,2,2,36,-2,-2,-2,-2,-2,-2,47230.0,48447.0,45508.0,47051.0,48654.0,48239.0,200.0,331.0,952.0,0.0,95.0,273.0,0
21876.0,350000.0,2,1,1,39,-1,-1,-1,-1,-1,-1,100555.0,93241.0,96960.0,85169.0,90211.0,88863.0,12241.0,49313.0,14720.0,32683.0,3074.0,10000.0,0
4456.0,110000.0,2,5,1,37,0,0,0,0,0,0,111801.0,96744.0,97076.0,38437.0,39493.0,42010.0,3000.0,3000.0,2500.0,1577.0,2100.0,2500.0,0
3890.0,230000.0,2,2,2,24,-2,-2,-1,-1,-1,0,58959.0,60986.0,46732.0,28154.0,27518.0,29032.0,16000.0,270.0,1700.0,3000.0,8000.0,12000.0,1
5370.0,240000.0,2,2,1,44,0,0,0,0,0,0,78707.0,81623.0,77943.0,78406.0,76690.0,48513.0,3000.0,2000.0,3000.0,3000.0,5000.0,1500.0,0
16850.0,330000.0,1,2,2,57,0,0,0,0,0,0,48061.0,47196.0,46744.0,39978.0,31269.0,30388.0,9000.0,10000.0,6200.0,7000.0,5000.0,6000.0,0
18549.0,550000.0,2,1,2,35,0,0,0,0,0,0,100569.0,103385.0,89693.0,27741.0,42986.0,8876.0,10000.0,9000.0,7000.0,7000.0,8000.0,11000.0,0
20183.0,90000.0,1,3,2,28,1,2,0,0,0,0,63554.0,67260.0,67262.0,70088.0,71427.0,69898.0,2000.0,2000.0,5000.0,10000.0,3000.0,5000.0,0
19555.0,200000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,60227.0,65198.0,66646.0,66477.0,67075.0,66902.0,591.0,851.0,540.0,330.0,371.0,650.0,1
10842.0,260000.0,1,1,2,32,0,0,0,0,0,0,94247.0,523509.0,151844.0,236041.0,213668.0,217903.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,0
898.0,120000.0,2,2,1,46,2,2,2,2,2,2,30096.0,31716.0,32803.0,35626.0,36639.0,30231.0,10000.0,10800.0,5500.0,5600.0,5500.0,4600.0,0
27578.0,150000.0,1,2,1,31,0,0,-1,-1,-2,-2,58109.0,59278.0,60984.0,59270.0,60055.0,66342.0,1000.0,2106.0,0.0,150.0,0.0,9500.0,0
28510.0,110000.0,1,1,2,27,-1,-1,-1,-1,-1,-1,17166.0,259.0,53145.0,68863.0,68952.0,67502.0,2390.0,2549.0,612.0,331.0,416.0,816.0,0
14073.0,240000.0,2,2,1,35,0,0,0,0,0,0,27323.0,30714.0,36526.0,32743.0,42839.0,42868.0,2012.0,2000.0,5000.0,2000.0,2500.0,15000.0,0
12890.0,200000.0,2,2,1,47,-1,-1,-1,-1,-1,0,17821.0,8161.0,10999.0,19782.0,3169.0,7350.0,1423.0,1023.0,1550.0,0.0,5200.0,3917.0,0
671.0,100000.0,2,2,2,23,0,0,0,0,0,0,14875.0,28196.0,29502.0,29251.0,28969.0,29105.0,3300.0,3300.0,3000.0,3000.0,2500.0,2700.0,0
28397.0,500000.0,2,1,2,29,0,0,0,0,0,0,87630.0,85507.0,80824.0,80044.0,78592.0,81225.0,2000.0,10000.0,2000.0,4000.0,3000.0,2000.0,0
2312.0,250000.0,2,4,2,31,-1,-1,0,0,-1,0,71706.0,70350.0,70423.0,72696.0,73320.0,77613.0,20000.0,46891.0,16000.0,3000.0,0.0,0.0,0
21008.0,220000.0,1,1,2,31,0,0,0,0,0,0,2400.0,2400.0,2400.0,2400.0,2400.0,2300.0,9200.0,6100.0,4600.0,4300.0,4500.0,3000.0,0
20849.0,200000.0,1,3,2,33,-1,-1,-1,-1,0,-1,60302.0,62003.0,66271.0,61846.0,65493.0,62150.0,9922.0,1074.0,1000.0,6717.0,7038.0,17226.0,0
2770.0,30000.0,2,1,2,25,2,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,3000.0,0.0,3000.0,0.0,1
2711.0,340000.0,2,1,2,28,0,0,0,0,0,0,816.0,10742.0,973.0,1467.0,3617.0,394.0,10000.0,6000.0,3100.0,10000.0,3000.0,5000.0,0
12386.0,90000.0,2,3,2,34,0,0,0,0,0,0,6989.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,3000.0,2000.0,2000.0,0
11001.0,260000.0,1,3,1,37,0,0,0,-1,-1,0,0.0,0.0,115.0,515.0,0.0,127.0,10000.0,10000.0,2013.0,54928.0,5000.0,3000.0,0
9191.0,400000.0,2,1,2,28,-2,-2,-2,-2,-2,-2,-4.0,-4.0,830.0,1299.0,1092.0,795.0,6043.0,2190.0,2119.0,1032.0,3872.0,5256.0,0
6412.0,210000.0,1,1,1,31,0,0,0,0,0,0,5924.0,7246.0,5600.0,739.0,10527.0,4154.0,3000.0,3000.0,3000.0,3000.0,2000.0,3261.0,0
14060.0,200000.0,1,1,2,31,-1,-1,-1,-1,-1,0,9383.0,1213.0,0.0,0.0,2800.0,5100.0,31100.0,121559.0,2710.0,4000.0,269.0,5002.0,0
27557.0,370000.0,1,1,1,55,0,0,0,0,0,0,43044.0,39254.0,31509.0,23166.0,18628.0,18265.0,11004.0,11210.0,13302.0,12022.0,11053.0,17400.0,0
862.0,90000.0,1,2,1,45,5,4,3,2,2,3,51526.0,12500.0,9801.0,1160.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,66.0,0
28611.0,30000.0,2,2,2,27,1,4,3,2,0,0,49851.0,55621.0,52264.0,53721.0,54467.0,52715.0,0.0,0.0,0.0,5007.0,5000.0,1200.0,1
