ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
3490.0,130000.0,2,3,2,24,0,0,0,0,0,0,45040.0,28346.0,13398.0,8572.0,43310.0,12660.0,1414.0,2000.0,1347.0,2046.0,1525.0,5400.0,0
15008.0,200000.0,2,2,1,36,0,0,0,0,0,0,118636.0,114579.0,69394.0,65224.0,61231.0,72282.0,6699.0,4844.0,3332.0,5351.0,949.0,6381.0,0
11945.0,160000.0,2,1,2,33,0,0,3,2,2,2,-200.0,-200.0,-200.0,0.0,6682.0,9361.0,3300.0,0.0,0.0,3200.0,0.0,2200.0,0
25079.0,160000.0,2,3,1,35,0,0,0,0,0,0,388764.0,466137.0,261193.0,15397.0,2027.0,980.0,6914.0,5142.0,3883.0,3736.0,3600.0,2140.0,0
6605.0,160000.0,1,2,1,52,1,2,0,0,0,0,77582.0,80944.0,77888.0,64443.0,66177.0,67276.0,0.0,1700.0,430.0,200.0,800.0,1490.0,0
14797.0,80000.0,2,2,1,36,3,2,2,0,0,0,2636.0,1368.0,390.0,780.0,390.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1
28259.0,230000.0,2,1,2,32,0,0,0,0,0,0,1994.0,-4.0,-4.0,-4.0,-4.0,-4.0,5023.0,5100.0,6000.0,5000.0,6000.0,7200.0,0
5196.0,360000.0,2,1,2,28,1,-2,-2,-2,-2,-2,14523.0,2487.0,2406.0,7272.0,1782.0,8214.0,0.0,0.0,0.0,0.0,0.0,0.0,1
242.0,70000.0,2,2,2,25,0,0,0,0,0,0,11065.0,12912.0,5179.0,7139.0,2457.0,7554.0,1200.0,1200.0,500.0,500.0,500.0,500.0,0
22984.0,20000.0,1,2,1,55,-2,-2,-2,-2,-2,-2,306.0,964.0,213.0,-104.0,-123.0,-2085.0,0.0,0.0,0.0,0.0,0.0,150.0,0
9160.0,140000.0,2,2,2,34,-1,0,0,0,0,0,32215.0,32132.0,34013.0,32157.0,34357.0,38536.0,10500.0,1346.0,3574.0,0.0,7000.0,7200.0,1
11939.0,230000.0,1,2,1,36,0,0,0,0,0,-1,302396.0,30411.0,23631.0,26466.0,25372.0,25473.0,2500.0,6000.0,287.0,0.0,1740.0,1923.0,0
2359.0,190000.0,2,2,2,26,2,0,0,2,0,0,26956.0,30286.0,28286.0,29107.0,30254.0,29192.0,9000.0,5000.0,0.0,4050.0,5000.0,5800.0,0
22709.0,20000.0,1,3,3,52,0,0,0,0,0,0,21501.0,20606.0,-323.0,4356.0,0.0,17307.0,1093.0,1550.0,3473.0,2000.0,888.0,2000.0,0
5023.0,120000.0,2,2,1,30,1,3,4,3,2,2,77867.0,77137.0,66515.0,62728.0,60227.0,59168.0,9000.0,0.0,0.0,4400.0,0.0,5000.0,1
6486.0,60000.0,2,3,1,40,0,0,0,0,0,0,4235.0,9972.0,8386.0,3337.0,-1440.0,4092.0,2123.0,1718.0,1319.0,2000.0,2000.0,4000.0,0
19919.0,160000.0,2,1,2,28,0,0,0,0,0,0,-48.0,2261.0,629.0,1028.0,19224.0,1807.0,5000.0,20000.0,1800.0,23000.0,1300.0,2500.0,0
5932.0,280000.0,2,1,1,38,1,-2,-2,-2,-2,-2,175.0,1256.0,-223.0,1260.0,485.0,3792.0,0.0,0.0,0.0,0.0,0.0,30325.0,0
17960.0,200000.0,1,2,1,49,1,2,0,0,0,0,0.0,0.0,2152.0,0.0,1953.0,2991.0,0.0,8000.0,7100.0,6000.0,8000.0,7500.0,1
17151.0,50000.0,2,2,2,25,-1,-1,-1,-1,-1,-1,23536.0,16636.0,8112.0,-659.0,2448.0,-57.0,1250.0,1289.0,370.0,658.0,6396.0,860.0,1
6103.0,500000.0,1,2,2,31,0,0,0,0,0,2,779.0,2350.0,13840.0,6440.0,2230.0,5680.0,1641.0,5000.0,5300.0,8300.0,0.0,15000.0,0
2361.0,30000.0,1,2,2,34,1,3,2,0,0,2,15878.0,17321.0,22699.0,22389.0,22341.0,24842.0,2342.0,0.0,3701.0,500.0,0.0,1050.0,0
21073.0,50000.0,1,3,2,49,0,0,0,0,0,0,19588.0,19221.0,25256.0,25280.0,25393.0,45249.0,2000.0,2000.0,1650.0,1400.0,2570.0,2300.0,0
12023.0,80000.0,2,3,1,52,0,0,0,0,0,0,1246.0,1197.0,6027.0,4392.0,3934.0,7486.0,3300.0,2600.0,2200.0,955.0,1134.0,2000.0,0
16528.0,70000.0,1,2,1,29,1,-1,0,0,0,2,11011.0,13110.0,3405.0,6490.0,9793.0,0.0,2000.0,2000.0,5000.0,1500.0,0.0,1500.0,0
9359.0,10000.0,1,2,2,29,1,5,4,2,2,2,56464.0,57030.0,57385.0,52685.0,53366.0,55519.0,0.0,0.0,4000.0,1000.0,2000.0,2000.0,0
19215.0,160000.0,2,1,1,36,2,2,2,2,2,2,121859.0,124990.0,120475.0,120131.0,39774.0,17884.0,10830.0,0.0,12500.0,0.0,6000.0,5100.0,1
15893.0,50000.0,2,1,2,24,-1,0,0,0,0,0,29000.0,33384.0,31460.0,34318.0,33141.0,36382.0,776.0,3000.0,1206.0,856.0,8000.0,396.0,0
13501.0,60000.0,2,2,3,43,1,2,2,2,2,0,47949.0,91134.0,319122.0,85280.0,93020.0,78751.0,0.0,1700.0,3400.0,0.0,1500.0,3000.0,1
3919.0,10000.0,2,3,1,52,0,0,0,2,0,0,226977.0,230564.0,228654.0,249770.0,184590.0,0.0,1150.0,2870.0,0.0,1123.0,672.0,740.0,1
26641.0,220000.0,1,2,1,39,2,0,0,2,0,0,196825.0,178337.0,429201.0,86197.0,248227.0,79986.0,12400.0,8000.0,0.0,3126.0,13536.0,7000.0,1
5914.0,310000.0,2,2,1,29,-1,-1,-1,-1,-1,0,25196.0,21012.0,27877.0,23767.0,22448.0,25108.0,8008.0,1127.0,2778.0,5124.0,0.0,1035.0,0
5548.0,230000.0,2,1,1,58,-1,-1,2,2,-2,-1,57702.0,81617.0,66995.0,67163.0,68652.0,68934.0,1804.0,0.0,0.0,0.0,391.0,3099.0,1
2658.0,130000.0,2,1,2,27,3,2,2,2,2,2,19442.0,30336.0,32778.0,32196.0,24694.0,25359.0,3000.0,5400.0,4100.0,2500.0,2500.0,2000.0,1
26183.0,400000.0,2,2,1,30,0,0,2,0,0,2,1010.0,2179.0,2583.0,1896.0,6000.0,1500.0,3500.0,0.0,3000.0,1900.0,0.0,2000.0,0
7790.0,230000.0,2,2,1,32,-2,-2,-2,-2,-2,-2,50506.0,35503.0,31911.0,26435.0,26299.0,25620.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11436.0,100000.0,2,2,3,27,2,2,2,2,2,0,88736.0,69213.0,50186.0,49459.0,18430.0,20019.0,3510.0,0.0,7000.0,0.0,3000.0,3000.0,1
22205.0,50000.0,2,2,2,22,0,0,0,0,0,0,114375.0,112960.0,106311.0,107688.0,103784.0,102650.0,1011.0,1057.0,509.0,1650.0,405.0,3910.0,1
22087.0,60000.0,2,2,2,28,0,0,0,0,0,0,22308.0,28628.0,29958.0,29763.0,30271.0,30419.0,3600.0,1600.0,1200.0,300.0,500.0,350.0,1
2322.0,120000.0,1,3,2,24,0,0,0,2,2,2,173974.0,156171.0,170598.0,116315.0,208267.0,217061.0,904.0,2391.0,0.0,0.0,3600.0,0.0,1
3366.0,250000.0,2,3,1,48,-2,-2,-2,-2,-2,-2,54287.0,58807.0,57056.0,57135.0,57945.0,47818.0,0.0,0.0,390.0,390.0,540.0,780.0,0
16007.0,200000.0,2,2,2,26,0,0,0,0,0,0,131367.0,136695.0,104403.0,319815.0,228059.0,133699.0,1800.0,1550.0,1600.0,1150.0,1200.0,2210.0,0
28125.0,330000.0,2,1,2,36,-1,-1,-1,-1,0,-1,48115.0,29122.0,27808.0,26631.0,29734.0,30476.0,179.0,1267.0,560.0,0.0,514.0,1702.0,0
3008.0,150000.0,1,2,1,34,-1,-1,-1,-1,-1,-1,10448.0,12029.0,10722.0,10775.0,11905.0,11169.0,465.0,0.0,4650.0,5214.0,0.0,3709.0,0
17383.0,240000.0,1,2,2,26,0,0,0,0,0,0,4544.0,929.0,3111.0,4456.0,13060.0,3267.0,6000.0,5500.0,6100.0,5000.0,5200.0,50187.0,0
18980.0,230000.0,2,1,1,32,-2,-2,-2,-2,-2,-2,23957.0,31897.0,23594.0,22843.0,19927.0,19656.0,390.0,390.0,390.0,1198.0,678.0,390.0,0
5531.0,100000.0,1,1,2,26,2,2,0,1,2,2,21910.0,16240.0,18339.0,12349.0,8082.0,8057.0,2000.0,2300.0,1800.0,0.0,2400.0,4100.0,0
18633.0,80000.0,2,2,2,24,0,0,0,0,0,0,128895.0,98224.0,98898.0,96948.0,99172.0,99963.0,6700.0,3143.0,4009.0,3580.0,2000.0,2000.0,0
9259.0,80000.0,2,2,1,31,0,0,0,0,0,0,12474.0,11650.0,18418.0,19506.0,18065.0,18998.0,1800.0,1460.0,1500.0,1000.0,3500.0,1500.0,0
15317.0,50000.0,2,3,1,54,0,0,0,0,0,0,-140.0,6733.0,15273.0,1610.0,2370.0,745.0,3200.0,2000.0,1741.0,715.0,713.0,836.0,0
19274.0,160000.0,2,2,1,27,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,4400.0,5000.0,9040.0,0.0,6500.0,1
22592.0,130000.0,2,2,1,39,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5500.0,6007.0,1926.0,5821.0,4600.0,5200.0,0
12742.0,180000.0,2,1,1,38,1,-2,-2,-2,-2,-2,-2.0,-2.0,199.0,0.0,107.0,6456.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8447.0,140000.0,2,2,1,36,2,0,0,0,0,0,3419.0,417.0,19792.0,9327.0,1542.0,533.0,4500.0,5000.0,6610.0,5000.0,4500.0,45085.0,1
1689.0,10000.0,1,2,2,25,0,0,0,0,0,0,326.0,326.0,326.0,326.0,326.0,326.0,1128.0,1868.0,1000.0,323.0,1700.0,258.0,1
1997.0,290000.0,2,1,2,31,-1,-1,2,-1,-1,-1,2147.0,0.0,0.0,0.0,0.0,0.0,13056.0,0.0,13590.0,22588.0,7614.0,4054.0,0
2539.0,200000.0,1,5,1,43,1,-2,-1,-1,-1,-2,-53.0,657.0,0.0,497.0,0.0,0.0,0.0,390.0,3075.0,780.0,390.0,780.0,0
25596.0,360000.0,1,1,2,31,1,-2,-2,-1,0,0,39553.0,40287.0,41207.0,36668.0,42880.0,44775.0,0.0,900.0,1121.0,0.0,0.0,2700.0,0
25830.0,200000.0,2,1,1,49,-2,-2,-2,-2,-2,-2,69433.0,71307.0,72172.0,75336.0,69540.0,78215.0,6987.0,0.0,0.0,0.0,7540.0,2328.0,0
20864.0,110000.0,1,2,2,29,0,0,0,0,0,0,269.0,6022.0,6390.0,6202.0,6667.0,4047.0,5500.0,5012.0,6700.0,5500.0,3700.0,4700.0,0
24523.0,70000.0,2,2,2,39,0,0,0,0,0,0,30558.0,21504.0,17472.0,16789.0,18033.0,19247.0,2600.0,2600.0,2900.0,10000.0,1900.0,2700.0,0
14473.0,50000.0,2,2,2,31,0,0,0,0,0,0,8604.0,1499.0,1299.0,11665.0,1914.0,1080.0,2000.0,2000.0,2000.0,1000.0,1000.0,1000.0,0
1525.0,40000.0,2,3,2,24,0,0,-1,-1,2,2,780.0,0.0,390.0,390.0,390.0,390.0,1000.0,1000.0,7000.0,800.0,0.0,7800.0,0
15461.0,90000.0,2,2,2,35,0,0,0,0,0,0,13616.0,13030.0,17458.0,8173.0,52895.0,28938.0,10000.0,2500.0,2000.0,2500.0,2500.0,2600.0,0
6961.0,20000.0,1,3,2,46,-1,2,0,0,-1,-1,10535.0,1269.0,2609.0,-42.0,3243.0,3286.0,0.0,1688.0,1830.0,889.0,6565.0,946.0,0
16507.0,130000.0,2,1,2,24,-1,-1,2,-1,0,-1,88815.0,66541.0,47728.0,33231.0,65727.0,48790.0,1990.0,0.0,380.0,0.0,1196.0,820.0,0
19441.0,20000.0,2,3,2,46,1,2,2,2,2,2,-2000.0,-2000.0,-2000.0,-2000.0,0.0,3177.0,800.0,1700.0,0.0,300.0,948.0,810.0,0
1063.0,120000.0,1,2,2,37,-1,3,2,2,2,2,10272.0,2630.0,14030.0,1800.0,2604.0,1804.0,0.0,0.0,1240.0,0.0,73.0,1100.0,1
28280.0,40000.0,2,3,1,51,0,-1,-1,-1,-1,0,20578.0,19901.0,19177.0,20087.0,20096.0,20238.0,1735.0,1502.0,2478.0,4177.0,22.0,3078.0,0
1358.0,220000.0,2,2,2,44,-1,-1,-2,-1,-1,-2,100.0,200.0,100.0,100.0,200.0,100.0,0.0,0.0,1025.0,11.0,1520.0,563.0,0
5450.0,160000.0,1,1,1,31,0,0,0,0,0,0,8625.0,5954.0,8366.0,3448.0,1458.0,17716.0,2000.0,2000.0,1000.0,1717.0,2000.0,2000.0,0
14215.0,70000.0,1,2,2,26,0,0,0,0,0,0,18764.0,21567.0,5220.0,4238.0,4132.0,2946.0,1200.0,1200.0,1000.0,500.0,1000.0,1000.0,0
4754.0,330000.0,2,1,2,26,0,0,0,0,0,2,19334.0,5743.0,3748.0,16493.0,10998.0,11545.0,10000.0,10000.0,10000.0,0.0,8000.0,9000.0,0
2948.0,280000.0,2,2,1,26,0,0,0,0,0,0,10142.0,1527.0,1725.0,1450.0,2491.0,3044.0,10000.0,20633.0,21167.0,5096.0,5003.0,10024.0,0
22931.0,70000.0,2,3,1,39,0,0,0,0,0,0,750.0,430.0,-5829.0,1847.0,1925.0,-38.0,3050.0,3000.0,2700.0,2000.0,2000.0,1500.0,0
26973.0,390000.0,1,1,1,46,-1,-1,-1,0,-1,-1,2491.0,-125.0,35223.0,10942.0,2674.0,-571.0,170586.0,17458.0,1204.0,851.0,83251.0,19049.0,0
9331.0,350000.0,2,1,1,38,0,0,0,0,0,0,29353.0,28424.0,27264.0,29544.0,37552.0,32239.0,10063.0,10063.0,10039.0,10671.0,10055.0,4854.0,0
21685.0,150000.0,1,1,1,49,-2,-2,-2,-2,-2,-2,0.0,780.0,390.0,390.0,390.0,390.0,0.0,646.0,1411.0,1479.0,0.0,1523.0,0
16753.0,140000.0,2,2,2,39,0,0,2,0,0,0,780.0,780.0,780.0,390.0,390.0,390.0,4900.0,5000.0,8000.0,4000.0,4000.0,4000.0,0
18072.0,240000.0,2,1,2,36,0,0,0,0,0,0,111514.0,535106.0,122655.0,107375.0,124934.0,126248.0,8044.0,8000.0,8000.0,8000.0,7000.0,12000.0,1
5650.0,70000.0,1,1,2,33,0,0,0,2,2,0,81520.0,-5000.0,-6000.0,-6000.0,-5000.0,-5000.0,1500.0,3000.0,1500.0,0.0,2000.0,1500.0,0
11628.0,350000.0,2,2,2,33,0,0,0,0,0,0,78039.0,79190.0,74140.0,79818.0,40282.0,34561.0,4000.0,2500.0,1308.0,1518.0,1338.0,7701.0,0
13739.0,20000.0,2,2,2,23,0,0,0,0,0,0,70204.0,520832.0,37701.0,30470.0,29703.0,28419.0,1452.0,1600.0,1500.0,1370.0,1000.0,1200.0,0
24850.0,170000.0,1,1,2,38,0,0,0,2,0,0,86490.0,84229.0,87095.0,100796.0,84244.0,79147.0,8478.0,8131.0,0.0,5622.0,7200.0,4012.0,0
11142.0,180000.0,2,2,1,34,0,0,0,0,-1,-1,49418.0,53030.0,51005.0,50472.0,45386.0,44383.0,632.0,441.0,961.0,5712.0,105075.0,3203.0,0
11035.0,20000.0,2,2,2,22,0,0,0,0,0,0,75436.0,100144.0,60028.0,57704.0,64694.0,63226.0,1700.0,2000.0,1300.0,600.0,1400.0,500.0,1
5515.0,110000.0,1,3,1,37,0,0,0,0,0,0,71904.0,64253.0,56858.0,51400.0,0.0,0.0,4000.0,3000.0,3027.0,3014.0,3000.0,2700.0,0
19503.0,140000.0,2,2,1,40,0,0,0,0,0,0,30276.0,31688.0,32828.0,31187.0,28252.0,28302.0,7000.0,7000.0,5400.0,4100.0,3700.0,4000.0,0
7217.0,110000.0,1,3,1,40,2,2,2,2,0,0,12244.0,11705.0,8362.0,7600.0,5150.0,3962.0,3500.0,3000.0,0.0,2000.0,1100.0,2000.0,1
2627.0,90000.0,2,2,1,49,0,0,0,0,0,0,59112.0,57100.0,48328.0,48573.0,49453.0,48286.0,3000.0,3029.0,3000.0,3000.0,3000.0,4000.0,0
3720.0,180000.0,2,3,1,30,0,0,0,0,0,0,22388.0,22526.0,23638.0,23893.0,28950.0,25613.0,7400.0,8700.0,9000.0,20000.0,3500.0,9400.0,0
18440.0,150000.0,2,1,2,23,0,0,0,0,0,0,173189.0,150959.0,165186.0,125279.0,126490.0,107780.0,4000.0,6367.0,4000.0,1534.0,3000.0,750.0,0
26576.0,30000.0,1,2,1,39,1,2,0,0,0,0,30608.0,30539.0,37528.0,40435.0,41092.0,48450.0,0.0,2000.0,1500.0,2000.0,1911.0,1500.0,1
12111.0,140000.0,2,3,2,49,0,0,0,0,0,0,78984.0,73326.0,71790.0,44127.0,42070.0,63137.0,15000.0,5000.0,5000.0,2300.0,2000.0,2000.0,0
2589.0,350000.0,1,2,2,42,0,0,0,0,0,0,78588.0,79353.0,84497.0,90172.0,98935.0,100319.0,8000.0,7000.0,5000.0,7000.0,7000.0,13000.0,0
8016.0,60000.0,1,1,2,30,0,0,0,0,0,0,122355.0,121352.0,113972.0,118650.0,14270.0,127501.0,5000.0,2000.0,2000.0,1200.0,892.0,2000.0,1
20951.0,120000.0,1,1,1,49,-1,-1,-1,-1,-1,-1,27365.0,28508.0,29403.0,29065.0,29126.0,28643.0,316.0,316.0,632.0,316.0,1485.0,325.0,1
24771.0,70000.0,2,2,2,29,0,0,0,0,0,0,7377.0,1049.0,1500.0,500.0,150.0,1150.0,2212.0,2206.0,18881.0,1900.0,1676.0,3400.0,0
8137.0,110000.0,1,1,2,28,1,-2,-2,-2,-2,-2,47871.0,57079.0,56807.0,28580.0,25764.0,25698.0,0.0,0.0,0.0,0.0,0.0,3304.0,0
7917.0,100000.0,2,1,1,34,0,0,0,0,-2,-1,88347.0,82886.0,79187.0,75559.0,77243.0,80878.0,1782.0,2000.0,0.0,0.0,562.0,4600.0,0
25326.0,30000.0,2,2,2,23,0,0,0,0,0,0,69463.0,67909.0,41463.0,14604.0,550.0,6770.0,1696.0,1522.0,922.0,1000.0,1000.0,850.0,0
13184.0,110000.0,2,1,1,43,0,0,0,0,0,0,14235.0,-1031.0,36211.0,17277.0,7594.0,3910.0,1800.0,1200.0,2000.0,2000.0,0.0,3200.0,0
3727.0,500000.0,2,1,1,46,-2,-2,-2,-2,-2,-2,59097.0,55216.0,58529.0,59418.0,38595.0,36666.0,2647.0,8040.0,3401.0,18422.0,15000.0,27000.0,0
6625.0,250000.0,2,1,2,29,1,-2,-1,-1,-2,-2,107369.0,110465.0,91197.0,97928.0,96658.0,96638.0,0.0,8572.0,3480.0,740.0,10275.0,1180.0,0
14959.0,10000.0,2,2,2,40,1,2,0,0,0,0,69214.0,67557.0,68276.0,68529.0,77620.0,49584.0,0.0,1300.0,1000.0,1000.0,1000.0,15000.0,0
29604.0,70000.0,1,2,2,27,0,0,0,0,2,0,71159.0,68081.0,74369.0,49111.0,47184.0,31615.0,2615.0,3000.0,2000.0,0.0,2000.0,2100.0,0
2780.0,40000.0,2,1,2,24,-1,-1,-1,-1,-1,2,15503.0,17160.0,17756.0,18600.0,19500.0,0.0,9900.0,43104.0,810.0,2530.0,0.0,0.0,0
14923.0,270000.0,2,1,2,31,-1,0,0,0,0,0,19667.0,19901.0,19028.0,19132.0,13780.0,24505.0,15200.0,20000.0,5001.0,5000.0,5010.0,5063.0,0
20206.0,10000.0,2,2,1,60,-1,-1,-1,-1,-1,-1,12021.0,41607.0,42726.0,55914.0,45287.0,56815.0,1000.0,390.0,390.0,390.0,0.0,780.0,0
16535.0,110000.0,1,5,2,30,0,0,0,0,0,0,189725.0,177675.0,222793.0,238960.0,228396.0,193555.0,4375.0,4400.0,33000.0,3100.0,3100.0,3600.0,0
22300.0,210000.0,2,1,2,30,1,-1,-1,-2,-1,-1,34084.0,33587.0,29828.0,27186.0,27125.0,26835.0,1317.0,0.0,0.0,1679.0,0.0,0.0,0
25972.0,210000.0,2,1,2,23,0,0,0,0,0,0,29147.0,29817.0,29326.0,8770.0,4620.0,32763.0,5500.0,15300.0,8000.0,6000.0,6500.0,6100.0,0
3607.0,20000.0,2,3,1,28,0,0,0,-2,-2,-2,39941.0,38482.0,37575.0,36386.0,37944.0,38493.0,2000.0,1000.0,0.0,0.0,0.0,12817.0,1
17572.0,490000.0,2,5,1,36,0,0,0,0,0,0,76632.0,73495.0,73356.0,77547.0,52339.0,47277.0,14000.0,13000.0,12000.0,15000.0,10000.0,16000.0,0
7961.0,140000.0,1,2,2,30,0,-1,-1,0,0,0,197002.0,209390.0,94894.0,174609.0,178587.0,122396.0,16800.0,4000.0,22100.0,5000.0,10000.0,5000.0,0
1462.0,50000.0,2,2,1,38,0,0,2,0,0,0,106775.0,116127.0,117556.0,112415.0,100849.0,102680.0,1700.0,700.0,500.0,300.0,500.0,500.0,0
21866.0,70000.0,2,2,2,23,0,0,0,0,0,0,13385.0,38588.0,29265.0,40003.0,101259.0,103567.0,1700.0,1700.0,1300.0,1400.0,836.0,1200.0,0
8791.0,50000.0,2,3,1,42,0,0,0,0,2,0,29296.0,31050.0,30997.0,30056.0,29003.0,36877.0,5000.0,5000.0,1570.0,0.0,3760.0,1808.0,0
3754.0,50000.0,1,1,2,40,0,0,0,0,0,0,416.0,416.0,416.0,416.0,416.0,416.0,1700.0,2500.0,2000.0,1700.0,1400.0,1200.0,0
2824.0,30000.0,2,3,2,38,1,2,0,0,0,0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.0,365.0,655.0,951.0,520.0,0
6910.0,20000.0,1,2,3,39,0,0,0,0,0,0,247.0,759.0,-2.0,1117.0,-2.0,-2.0,1500.0,1400.0,1500.0,1390.0,1400.0,2000.0,0
2574.0,30000.0,2,1,1,33,-1,-1,-1,0,0,0,1945.0,0.0,0.0,0.0,739.0,0.0,0.0,333.0,0.0,0.0,1964.0,2000.0,0
6904.0,10000.0,2,2,2,28,1,2,2,0,0,0,42514.0,39487.0,42605.0,41816.0,41260.0,36121.0,2000.0,1000.0,1000.0,1000.0,1000.0,600.0,1
19120.0,480000.0,2,1,1,37,-1,-1,-1,-2,-1,-1,200792.0,201289.0,206466.0,207227.0,207245.0,0.0,8062.0,28341.0,29880.0,21318.0,23321.0,7010.0,0
3942.0,320000.0,2,2,1,25,0,0,0,0,0,0,107248.0,104177.0,95137.0,69035.0,50460.0,12078.0,12000.0,16200.0,11000.0,11000.0,11000.0,11000.0,0
17232.0,10000.0,2,2,1,39,1,2,2,3,2,0,101880.0,105924.0,100640.0,58522.0,47634.0,39375.0,500.0,900.0,0.0,0.0,0.0,0.0,0
5067.0,500000.0,2,1,1,36,-1,2,-1,-1,-2,-1,101401.0,94263.0,100849.0,100517.0,29098.0,28522.0,0.0,4763.0,0.0,0.0,7600.0,2500.0,1
15550.0,180000.0,1,1,2,28,-2,-1,-1,-1,-1,0,100529.0,101167.0,100357.0,102785.0,108538.0,99373.0,326.0,326.0,326.0,652.0,0.0,326.0,0
21800.0,500000.0,1,1,1,38,1,-2,-2,-2,-2,-2,16213.0,19162.0,18504.0,18030.0,20162.0,168807.0,0.0,0.0,0.0,0.0,0.0,5111.0,1
13917.0,50000.0,2,3,2,38,0,0,0,0,0,0,26496.0,28807.0,27914.0,28012.0,29112.0,10019.0,2200.0,2000.0,2000.0,500.0,500.0,500.0,0
17279.0,50000.0,2,3,1,31,0,0,0,-1,-1,-1,122240.0,101240.0,92740.0,91589.0,98195.0,88136.0,1000.0,0.0,390.0,390.0,0.0,390.0,0
5313.0,650000.0,2,2,1,49,1,2,0,0,0,0,47040.0,48153.0,49259.0,68482.0,69609.0,71037.0,0.0,13000.0,12900.0,13000.0,16000.0,15000.0,0
14424.0,20000.0,2,2,1,28,2,0,0,2,2,2,161096.0,153229.0,148039.0,122202.0,170719.0,168370.0,5816.0,4726.0,408000.0,14000.0,0.0,2800.0,0
22477.0,90000.0,2,2,1,26,0,0,0,0,0,0,99249.0,92256.0,34877.0,27655.0,26033.0,28142.0,2000.0,2522.0,1677.0,754.0,850.0,1000.0,0
13364.0,160000.0,2,1,1,37,-1,-1,2,-1,0,-1,10172.0,12473.0,9447.0,14656.0,7900.0,6595.0,780.0,0.0,1745.0,0.0,620.0,0.0,0
336.0,150000.0,2,2,1,35,0,0,0,0,0,0,25441.0,22112.0,6071.0,9455.0,8872.0,11160.0,3114.0,2000.0,2000.0,1273.0,3000.0,2100.0,1
24945.0,200000.0,1,3,1,46,-1,-1,-1,-1,-1,-1,420.0,320.0,550.0,460.0,440.0,430.0,326.0,326.0,326.0,326.0,326.0,326.0,1
4650.0,30000.0,2,3,2,26,1,-1,-1,-2,-2,-2,46236.0,10513.0,36858.0,21522.0,-649.0,35165.0,1560.0,0.0,0.0,0.0,0.0,1391.0,0
